id,rnpa,marca,nombreFantasia,denominacionventa,TipoProducto,Estado,activo,fecha_alta,fecha_baja,tipo_cambio,fecha_cambio
61301,01040394,NO REGISTRA,HIERBAS DEL OASIS MEZCLA N° 2,"SUPLEMENTO DIETARIO A BASE DE VITAMINA C CON COLA DE CABALLO, HISOPO, INCAYUYO, GARCINIA CANBOGIA EN SAQUITOS- LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61302,01040529,NO REGISTRA,LEVADURA DE CERVEZA VEGAN HIERBAS DEL OASIS,SUPLEMENTO DIETARIO A BASE DE VITAMINA E CON LEVADURA DE CERVEZA EN COMPIIMIDOS LIBRE DE GLUTEN- SIN TACC,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61303,01044061,NO REGISTRA,MELISA TINTURA - HIERBAS DEL OASIS,SUPLEMENTO DIETARIO A BASE DE VITAMINA C CON MELIDA EN SOLUCION ALCOHOLICA LIBRE DE GLUTEN,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61307,01044051,NO REGISTRA,OLIVO TINTURA - HIERBAS DEL OASIS,"SUPLEMENTO DIETARIO A BASE DE VITAMINA C CON OLIVO EN SOLUCION ALCOHOLICA, LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61308,01044053,NO REGISTRA,PASIONARIA TINTURA - HIERBAS DEL OASIS,SUPLEMENTO DIETARIO A BASE DE VITAMINA C CON PASIONARIA EN SOLUCION ALCOHOLICA LIBRE DE GLUTEN,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61311,01040531,NO REGISTRA,MAGNESIOVEGAN HIERBAS DEL OASIS,SUPLEMENTO DIETARIO CON MAGNESIO EN COMPRIMIDOS LIBRE DE GLUTEN- SIN TACC,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61312,17003532,DESA,GARBANZOS LIBRE DE GLUTEN,GARBANZOS LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
61315,04066121,ORIETA,NO REGISTRA,DULCE DE ZAPALLO DIETÉTICO LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,,,
61316,04066020,CARREFOUR,NO REGISTRA,CREMA DE LECHE PASTEURIZADA - LIBRE DE GLUTEN,CREMA DE LECHE,VIGENTE,Sí,2025-07-26,,,
61317,04066021,CLASSIC',LECHE CHOCOLATADA,"LECHE CHOCOLATADA PARCIALMENTE DESCREMADA, HOMOGENEIZADA, FORTIFICADA CON VITAMINAS A Y D, ESTERILIZADA POR UAT. LIBRE DE GLUTEN",BEBIDAS LÁCTEAS,VIGENTE,Sí,2025-07-26,,,
61318,04065976,CARREFOUR,FIRME,YOGUR ENDULZADO ENTERO SABOR A DURAZNO - LIBRE DE GLUTEN,YOGURES,VIGENTE,Sí,2025-07-26,,,
61319,04066014,CARREFOUR,FIRME,YOGUR ENDULZADO ENTERO SABOR A FRUTILLA - LIBRE DE GLUTEN,YOGURES,VIGENTE,Sí,2025-07-26,,,
61321,04066119,BULNEZ,NO REGISTRA,MERMELADA DE CIRUELA REDUCIDA EN CALORÍAS - ALIMENTO DIETÉTICO - LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,,,
61322,04065880,BOUTIQUE CHIPS,WITH JALAPEÑO LIME,PAPAS FRITAS SABOR JALAPEÑO Y LIMÓN LIBRE DE GLUTEN,SNACKS,VIGENTE,Sí,2025-07-26,,,
61323,04065932,BOUTIQUE CHIPS,POTATO CHIPS WITH DELICIOUS RED PAPRIKA,PAPAS FRITAS SABOR PAPRIKA - LIBRE DE GLUTEN,SNACKS,VIGENTE,Sí,2025-07-26,,,
61324,04062711,BOUTIQUE CHIPS,POTATO CHIPS WITH HONEY MUSTARD,PAPAS FRITAS SABOR MOSTAZA Y MIEL - LIBRE DE GLUTEN,SNACKS,VIGENTE,Sí,2025-07-26,,,
61325,04064302,YO QUE COMO,NO REGISTRA,TARTA RELLENA CON JAMÓN Y QUESO. LIBRE DE GLUTEN,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,,,
61326,04064301,YO QUE COMO,NO REGISTRA,PIZZA DE MOZZARELLA. LIBRE DE GLUTEN,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,,,
61327,04066128,CASALTA,GLAZÉ 4 PIMIENTAS,ACETO BALSÁMICO CON PIMIENTAS - LIBRE DE GLUTEN,VINAGRES,VIGENTE,Sí,2025-07-26,,,
61330,04064858,CASALTA GLAZÉ,TIPO REDUCCIÓN. FRUTOS ROJOS,ACETO BALSÁMICO - LIBRE DE GLUTEN,VINAGRES,VIGENTE,Sí,2025-07-26,,,
61331,04055709,ALIMENTOS DR. A. CORMILLOT,NO REGISTRA,MERMELADA DE FRAMBUESA REDUCIDA EN CALORÍAS - ALIMENTO DIETÉTICO LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,,,
61332,04052857,ALIMENTOS DR. A. CORMILLOT,NO REGISTRA,MERMELADA DE FRUTILLA REDUCIDA EN CALORÍAS - ALIMENTO DIETÉTICO - LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,,,
61333,04052854,ALIMENTOS DR. A. CORMILLOT,NO POSEE,MERMELADA DE DURAZNO REDUCIDA EN CALORÍAS - ALIMENTO DIETÉTICO - LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,,,
61334,04058047,ALIMENTOS DR. A. CORMILLOT,NO POSEE,MERMELADA DE HIGO REDUCIDA EN CALORÍAS - ALIMENTO DIETÉTICO LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,,,
61335,27-04066019,DIVINE,BOMBONES TRUFAS,BOMBONES RELLENOS SURTIDOS - LIBRE DE GLUTEN,BOMBONES,VIGENTE,Sí,2025-07-26,,,
61336,04066133,LYTA,NO REGISTRA,DULCE DE MEMBRILLO LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,,,
61337,04066134,LYTA,NO REGISTRA,DULCE DE BATATA A LA VAINILLA LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,,,
61338,04066132,LYTA,NO REGISTRA,DULCE DE BATATA SABOR A VAINILLA Y CHOCOLATE LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,,,
61339,04066023,CHOCOMAR,NO REGISTRA,BAÑO DE REPOSTERÍA FANTASÍA BLANCO AROMATIZADO CON ETILVAINILLINA. LIBRE DE GLUTEN,BAÑOS Y RELLENOS PARA REPOSTERÍA Y CONFITERÍA,VIGENTE,Sí,2025-07-26,,,
61340,04066027,CHOCOMAR,NO REGISTRA,BAÑO DE REPOSTERÍA CON LECHE AROMATIZADO CON ETILVAINILLINA. LIBRE DE GLUTEN,BAÑOS Y RELLENOS PARA REPOSTERÍA Y CONFITERÍA,VIGENTE,Sí,2025-07-26,,,
61341,04066026,CHOCOMAR,NO REGISTRA,BAÑO DE REPOSTERÍA AROMATIZADO CON ETILVAINILLINA. LIBRE DE GLUTEN,BAÑOS Y RELLENOS PARA REPOSTERÍA Y CONFITERÍA,VIGENTE,Sí,2025-07-26,,,
61342,04066025,CHOCOMAR,NO REGISTRA,CHOCOLATE SEMIAMARGO AROMATIZADO CON ETILVAINILLINA LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-07-26,,,
61345,01047611,CHIAGRAAL,"ACEITE DE COCO VIRGEN, LIBRE DE GLUTEN","ACEITE DE COCO VIRGEN, LIBRE DE GLUTEN",ACEITES,VIGENTE,Sí,2025-07-26,,,
61346,01044055,NO REGISTRA,VALERIANA TINTURA- HIERBAS DEL OASIS,"SUPLEMENTO DIETARIO A BASE DE VITAMINA C Y VALERIANA EN SOLUCION ALCOHOLICA, LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61347,01044054,NO REGISTRA,UVA URSI TINTURA - HIERBAS DEL OASIS,"SUPLEMENTO DIETARIO A BASE DE VITAMINA C CON UVA DE URSI EN SOLUCION ALCOHOLICA, LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61348,01044059,NO REGISTRA,CARDO BENDITO TINTURA - HIERBAS DEL OASIS,"SUPLEMENTO DIETARIO A BASE DE VITAMINA C CON CARDO BENDITO, EN SOLUCION ALCOHOLICA, LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61349,01044060,NO REGISTRA,ARÁNDANO TINTURA - HIERBAS DEL OASIS,SUPLEMENTO DIETARIO A BASE DE VITAMINA C CON ARANDANO EN SOLUCION ALCOHOLICA- LIBRE DE GLUTEN,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61350,01044062,NO REGISTRA,GARCINIA CAMBOGIA TINTURA - HIERBAS DEL OASIS,"SUPLEMENTO DIETARIO A BASE DE VITAMINA C CON GARCINIA CAMBOGIA EN SOLUCION ALCOHOLICA, LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61351,01040526,NO REGISTRA,VITAMINAS C+E VEGAN HIERBAS DEL OASIS,SUPLEMENTO DIETARIO CON VITAMINA C Y E EN COMPRIMIDOS LIBRE DE GLUTEN- SIN TACC,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61352,01040528,NO REGISTRA,FIESTA - HIERBAS DEL OASIS,"SUPLEMENTO DIETARIO A BASE DE VITAMINA E CON GUARANA, PIMIENTA DE JAMAICA, Y CANELA EN COMPRIMIDOS, LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61353,01040402,NO REGISTRA,HIERBAS DEL OASIS MEZCLA N° 4,"SUPLEMENTO DIETARIO A BASE DE VITAMINA C CON HISOPO, TE VERDE, MENTA, CENTELLA ASIATICAEN SAQUITOS, LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61354,01040539,NO REGISTRA,MAGRIÑA DETOX VEGAN HIERBAS DEL OASIS,"SUPLEMENTO DIETARIO A BASE DE TRIPICOLINATO DE CROMO CON TE VERDE, FUCUS, HISOPO, MARRUBIO EN COMPRIMIDOS LIBRE DE GLUTEN- SIN TACC",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61355,01040397,NO REGISTRA,HIERBAS DEL OASIS MEZCLA N° 7,"SUPLEMENTO DIETARIO A BASE DE VITAMINA C CON ALFALFA, DAMIANA,GUARANA Y LAPACHO EN SAQUITOS. LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61357,01040793,NO REGISTRA,BETA CAROTENO+VITAMINA E VEGAN HIERBAS DEL OASIS,SUPLEMENTO DIETARIO A BASE DE VITAMINA E CON BETA CROTENO EN COMPRIMIDOS LIBRE DE GLUTEN- SIN TACC,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61358,01044052,NO REGISTRA,COLA DE CABALLO TINTURA HIERBAS DEL OASIS,SUPLEMENTO DIETARIO A BASE DE VITAMINA CON COLA DE CABALLO EN SOLUCION ALCOHOLICA LIBRE DE GLUTEN,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61359,01044056,NO REGISTRA,ALCACHOFA TINTURA - HIERBAS DEL OASIS,"SUPLEMENTO DIETARIO A BASE DE VITAMINA C CON ARANDANO EN SOLUCION ALCOHOLICA, LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61360,01044063,NO REGISTRA,AJO TINTURA - HIERBAS DEL OASIS,"SUPLEMENTO DIETARIO A BASE DE VITAMINA C CON ALCACHOFA EN SOLUCION ALCOHOLICA, LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61361,01044057,NO REGISTRA,ESPIRULINA + ACIDO FOLICO VEGAN HIERBAS DEL OASIS,SUPLEMENTO DIETARIO A BASE DE ACIDO FOLICO CON ESPIRULINA EN COMPRIMIDOS LIBRE DE GLUTEN- SIN TACC,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61362,01040530,NO REGISTRA,FUCUS VESICULOSUS VEGAN HIERBAS DEL OASIS,SUPLEMENTO DIETARIO A BASE DE PANTOTENATO DE CALCIO CON FOCUS VESICULOSUS EN COMPRIMIDO LIBRE DE GLUTEN- SIN TACC,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61363,01040517,NO REGISTRA,GUARANÁ + VITAMINA B1 - HIERBAS DEL OASIS,"SUPLEMENTO DIETARIO A BASE DE VITAMINA B1, CON GUARANA EN COMPRIMIDOS, LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61364,01040516,NO REGISTRA,AJO Y VITAMINA B1 VEGAN HIERBAS DEL OASIS,SUPLEMENTO DIETARIO A BASE DE VITAMINA B1 CON AJO EN COMPRIMIDOS LIBRE DE GLUTEN- SIN TACC,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61365,27-04066018,DIVINE CHOCOLATES,BOMBONERIE,SURTIDO DE BOMBONES DE CHOCOLATE CON LECHE Y CHOCOLATE BLANCO Y COPOS DE ARROZ CUBIERTO - LIBRE DE GLUTEN,BOMBONES,VIGENTE,Sí,2025-07-26,,,
61366,04066046,CELIDARINA,NO REGISTRA,PREMEZCLA PARA TAPAS DE EMPANADAS Y TARTAS LIBRE DE GLUTEN,CEREALES,VIGENTE,Sí,2025-07-26,,,
61367,04066047,CELIDARINA,NO REGISTRA,PREMEZCLA PARA PASTAS LIBRE DE GLUTEN,CEREALES,VIGENTE,Sí,2025-07-26,,,
61376,17003530,DESA,POROTO NEGRO LIBRE DE GLUTEN,POROTO NEGRO LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
61377,17003540,DESA,MAÍZ PISINGALLO LIBRE DE GLUTEN,MAÍZ PISINGALLO LIBRE DE GLUTEN,CEREALES,VIGENTE,Sí,2025-07-26,,,
61378,17003538,DESA,SOJA LIBRE DE GLUTEN,SOJA LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
61379,17003531,DESA,POROTOS PALLARES LIBRE DE GLUTEN,POROTOS PALLARES LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
61380,17003535,DESA,POROTO ALUBIA LIBRE DE GLUTEN,POROTO ALUBIA LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
61381,17003534,DESA,HARINA DE MAÍZ DE COCCIÓN RÁPIDA PARA PREPARAR POLENTA LIBRE DE GLUTEN,HARINA DE MAÍZ DE COCCIÓN RÁPIDA PARA PREPARAR POLENTA LIBRE DE GLUTEN,CEREALES,VIGENTE,Sí,2025-07-26,,,
61382,17003541,DESA,LENTEJA LIBRE DE GLUTEN,LENTEJA LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
61383,17003554,MIAMI,BEBIDA ANALCOHÓLICA GASIFICADA DIETÉTICA SABOR GRANADINA LIBRE DE GLUTEN,BEBIDA ANALCOHÓLICA GASIFICADA DIETÉTICA SABOR GRANADINA LIBRE DE GLUTEN,BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
61384,17003555,MIAMI,BEBIDA ANALCOHÓLICA ARTIFICIAL GASIFICADA DIETÉTICA SABOR COLA LIBRE DE GLUTEN,BEBIDA ANALCOHÓLICA ARTIFICIAL GASIFICADA DIETÉTICA SABOR COLA LIBRE DE GLUTEN,BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
61385,17003556,MIAMI,BEBIDA ANALCOHÓLICA ARTIFICIAL GASIFICADA DIETÉTICA SABOR NARANJA LIBRE DE GLUTEN,BEBIDA ANALCOHÓLICA ARTIFICIAL GASIFICADA DIETÉTICA SABOR NARANJA LIBRE DE GLUTEN,BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
61386,17003557,MIAMI,BEBIDA ANALCOHÓLICA ARTIFICIAL GASIFICADA DIETÉTICA SABOR POMELO LIBRE DE GLUTEN,BEBIDA ANALCOHÓLICA ARTIFICIAL GASIFICADA DIETÉTICA SABOR POMELO LIBRE DE GLUTEN,BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
61387,17003558,MIAMI,BEBIDA ANALCOHÓLICA ARTIFICIAL GASIFICADA DIETÉTICA SABOR MANZANA LIBRE DE GLUTEN,BEBIDA ANALCOHÓLICA ARTIFICIAL GASIFICADA DIETÉTICA SABOR MANZANA LIBRE DE GLUTEN,BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
61396,19-010727,NOEL,DAMASCO,CONFITURA DE DAMASCO - LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,,,
61401,04066135,GRANDIET,COCO,GALLETAS DULCES SABOR COCO - ALIMENTO DIETÉTICO - LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,,,
61402,96-01-000109,LOVINGEARTH,SALTED CARAMAL CHOCOLATE,"PRODUCTO A BASE DE MANTECA DE CACAO, CASTAÑAS DE CAJÚ Y COCO CON SAL MARINA LIBRE DE GLUTEN",CHOCOLATES,VIGENTE,Sí,2025-07-26,,,
61432,02-601660,LEIVA,TOSTADAS DE ARROZ CON SÉSAMO Y LINO,TOSTADAS DE ARROZ CON SEMILLAS DE LINO Y SÉSAMO -LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,,,
61506,04066228,MANFREY,NO REGISTRA,LECHE CHOCOLATADA UAT PARCIALMENTE DESCREMADA - LIBRE DE GLUTEN,BEBIDAS LÁCTEAS,VIGENTE,Sí,2025-07-26,,,
61507,04066226,MANFREY,NO REGISTRA,"LECHE UAT PARCIALMENTE DESCREMADA, HOMOGENEIZADA, FORTIFICADA CON VITAMINAS A Y D- LIBRE DE GLUTEN",LECHES FLUIDAS,VIGENTE,Sí,2025-07-26,,,
61508,01047518,NO REGISTRA,BEAUTY COLAGENO BEBIBLE COLLAGEN RESVERATROL Q10 BLUEBERRY,"SUPLEMENTO DIETARIO EN POLVO A BASE DE VITAMINA C CON COLAGENO HIDROLIZADO, RESVERATROL Y COENZIMA Q10 SABOR ARANDANO, LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61509,01047517,NO REGISTRA,DOM DESAYUNO O MERIENDA SABOR CHOCOLATE,"ALIMENTO EN BARRA A BASE DE CARBOHIDRATOS, PROTEINAS, LIPIDOS, FIBRAS, MINERALES Y VITAMINAS SABOR CHOCOLATE CUBIERTA CON BAÑO DE REPOSTERIA AROMATIZADO CON ETILVAINILLINA, LIBRE DE GLUTEN",CEREALES PARA DESAYUNO,VIGENTE,Sí,2025-07-26,,,
61512,01047660,NO REGISTRA,SALSA GOURMET PREMIUM DE MANGO -MARACUYÁ,SALSA SABOR MANGO- MARACUYÁ LIBRE DE GLUTEN,BAÑOS Y RELLENOS PARA REPOSTERÍA Y CONFITERÍA,VIGENTE,Sí,2025-07-26,,,
61513,01047659,NO REGISTRA,CHOCOLATE BLACK INTENSE,PREPARADO SEMIELABORADO EN POLVO PARA PREPARAR HELADO DE CHOCOLATE AMARGO LIBRE DE GLUTEN,"POLVOS PARA PREPARAR FLANES, POSTRES CREMOSOS Y SIMILARES",VIGENTE,Sí,2025-07-26,,,
61514,01047661,NO REGISTRA,CHOCOLATE TOLERONE,PREPARADO SEMIELABORADO EN POLVO PARA PREPARAR HELADO DE CHOCOLATE CON MIEL LIBRE DE GLUTEN,"POLVOS PARA PREPARAR FLANES, POSTRES CREMOSOS Y SIMILARES",VIGENTE,Sí,2025-07-26,,,
61516,01047678,NO REGISTRA,AGUA MENTOLADA CON CAFEÍNA - D.P.M. 69 BIIHO AUGUSTO,"BEBIDA ANALCOHÓLICA CON CAFEÍNA, SABOR MENTA, LIBRE DE GLUTEN",BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
61517,01047617,NO REGISTRA,ENERGY DRINK COYOTE UV 100,"BEBIDA ANALCOHÓLICA DIETÉTICA GASIFICADA CON TAURINA, CAFEÍNA E INOSITOL, SUPLEMENTADA CON VITAMINAS CON SABOR A GUARANÁ, LIBRE DE GLUTEN",BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
61518,52-01-000145,GO RAW,COCO CRUNCH SPROUTED GRANOLA,"MEZCLA DE TRIGO SARRACENO, SEMILLAS DE GIRASOL, DÁTILES, SEMILLAS DE SÉSAMO, COCO Y CACAO, SABOR VAINILLA, LIBRE DE GLUTEN",CEREALES PARA DESAYUNO,VIGENTE,Sí,2025-07-26,,,
61519,04066227,MANFREY,NO REGISTRA,"LECHE UAT ENTERA, HOMOGENEIZADA, FORTIFICADA CON VITAMINAS A Y D - LIBRE DE GLUTEN",LECHES FLUIDAS,VIGENTE,Sí,2025-07-26,,,
61520,04066221,ELOGIO,NO REGISTRA,QUESO POR SALUT LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
61521,04066229,GRANDIET,ABATÍ,HARINA DE MAÍZ - LIBRE DE GLUTEN,CEREALES,VIGENTE,Sí,2025-07-26,,,
61522,76-04066197,GRANDIET,CARACOLITOS,PASTAS SECAS DE MAÍZ - LIBRE DE GLUTEN,PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-07-26,,,
61523,04066170,SANTA CLARA,NO REGISTRA,"LECHE EN POLVO ENTERA FORTIFICADA CON VITAMINA C, ZINC Y HIERRO. LIBRE DE GLUTEN",LECHE EN POLVO,VIGENTE,Sí,2025-07-26,,,
61524,04066217,GREAT VALUE,NO REGISTRA,ACEITE COMESTIBLE MEZCLA. LIBRE DE GLUTEN,ACEITES,VIGENTE,Sí,2025-07-26,,,
61525,04066218,GREAT VALUE,NO REGISTRA,ACEITE DE MAÍZ. LIBRE DE GLUTEN,ACEITES,VIGENTE,Sí,2025-07-26,,,
61526,04066216,GREAT VALUE,NO REGISTRA,ACEITE DE GIRASOL REFINADO. LIBRE DE GLUTEN,ACEITES,VIGENTE,Sí,2025-07-26,,,
61528,04066191,ARROYO CABRAL,NO REGISTRA,QUESO PATEGRAS SANDWICH. LIBRE DE GLUTEN.,QUESOS,VIGENTE,Sí,2025-07-26,,,
61529,04066155,GRANDIET,NAPOLITANA,GALLETAS SALADAS CON TOMATE Y ORÉGANO DESHIDRATADO - LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,,,
61530,04066137,GRANDIET,CHOCOLATE,GALLETAS DULCES SABOR CHOCOLATE - ALIMENTO DIETÉTICO - LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,,,
61531,04066151,GRANDIET,CLÁSICAS,GALLETAS SALADAS - LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,,,
61532,04066136,GRANDIET,MIEL,GALLETAS DULCES SABOR MIEL - ALIMENTO DIETÉTICO - LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,,,
61533,04066139,GRANDIET,LIMÓN,GALLETAS DULCES SABOR LIMÓN - ALIMENTO DIETÉTICO - LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,,,
61534,04066152,GRANDIET,FINAS HIERBAS,GALLETAS SALADAS CON ORÉGANO Y ALBAHACA DESHIDRATADA - LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,,,
61535,76-04066189,GRANDIET,SPAGHETTI,PASTAS SECAS DE MAÍZ - LIBRE DE GLUTEN,PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-07-26,,,
61536,76-04066186,GRANDIET,TIRABUZONES,PASTAS SECAS DE MAÍZ - LIBRE DE GLUTEN,PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-07-26,,,
61537,76-04066188,GRANDIET,MOSTACHOLES,PASTAS SECAS DE MAÍZ - LIBRE DE GLUTEN,PASTAS SECAS SIN RELLENO,VIGENTE,Sí,2025-07-26,,,
61538,04064764,COVADENIL,COLÁGENO TIPO II LUAR,"SUPLEMENTO DIETARIO A BASE DE LISINA , SELENIO Y COLÁGENO BEBIBLE. ALIMENTO DIETETICO. LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
61539,52-01-000090,GO RAW,CHOCO CRUNCH,"PRODUCTO A BASE DE COCO CON DÁTILES, SEMILLAS DE SÉSAMO Y CACAO LIBRE DE GLUTEN",GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,,,
61540,52-01-0000089,GO RAW,SPROUTED SPICY FIESTA SEEDS,"MEZCLA DE SEMILLAS DE CALABAZA, SEMILLAS DE GIRASOL, JALAPEÑO, CILANTRO Y AJO LIBRE DE GLUTEN",CEREALES,VIGENTE,Sí,2025-07-26,,,
61541,52-01-000096,GO RAW,SPROUTED SUNFLOWER SEEDS,SEMILLAS DE GIRASOL SALADAS LIBRE DE GLUTEN,SEMILLAS ENTERAS O PROCESADAS,VIGENTE,Sí,2025-07-26,,,
